"PGM_SYS_ACRNM","PGM_SYS_ID","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC","STATE_CODE"
"ACRES","25302","34.41819","-81.40309","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","122121","34.051072","-81.04486","ACRES","","","","","","SC"
"ACRES","177866","34.874793","-82.411478","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","125982","34.388772","-79.386086","ACRES","INTERPOLATION-SATELLITE","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","242876","34.5483","-80.58065","ACRES","","","","","","SC"
"ACRES","241157","33.555944","-81.708023","ACRES","","","","","","SC"
"ACRES","14574","34.50044","-82.649579","ACRES","","","","","","SC"
"ACRES","136969","32.491967","-80.327723","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","158141","33.647118","-79.81883","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","107061","34.704914","-81.205912","ACRES","ADDRESS MATCHING-PRIMARY NAME","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","73061","34.928257","-81.027934","ACRES","GPS - UNSPECIFIED","","CENTER OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","204001","33.009709","-81.306409","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","231841","34.689858","-79.898091","ACRES","","","","","","SC"
"ACRES","238572","34.003979","-81.770509","ACRES","","","","","","SC"
"ACRES","162184","34.370834","-80.064177","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","198621","34.813308","-82.32444","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","107161","34.931649","-82.218803","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","137450","32.985277","-81.275311","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","239338","34.840809","-82.381304","ACRES","","","","","","SC"
"ACRES","244452","33.564368","-81.729213","ACRES","","","","","","SC"
"ACRES","146581","34.850656","-82.41013","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","237324","32.958733","-81.236728","ACRES","","","","","","SC"
"ACRES","130261","34.088707","-81.04854","ACRES","","","","","","SC"
"ACRES","104421","34.0073","-81.0348","ACRES","INTERPOLATION-MAP","","CENTER OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","145721","34.50944","-79.65447","ACRES","ADDRESS MATCHING-OTHER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","14772","34.84803","-82.400238","ACRES","","","","","","SC"
"ACRES","111142","33.98851","-81.076753","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","133504","32.856322","-79.969257","ACRES","","","","NAD83","","SC"
"ACRES","208161","34.7092","-81.6205","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","223601","34.848665","-82.427769","ACRES","","","","","","SC"
"ACRES","223681","34.859059","-82.412815","ACRES","","","","","","SC"
"ACRES","22604","32.2417","-80.6022","ACRES","","","","WGS84","","SC"
"ACRES","241159","33.569217","-81.709332","ACRES","","","","","","SC"
"ACRES","244477","34.889455","-82.71119","ACRES","","","","","","SC"
"ACRES","126423","34.027962","-81.063838","ACRES","","","","","","SC"
"ACRES","239730","34.724574","-82.784807","ACRES","","","","","","SC"
"ACRES","242162","34.755948","-81.196587","ACRES","","","","","","SC"
"ACRES","25321","32.6004","-81.16092","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","166943","33.00989","-81.304461","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","235292","34.6808","-79.9005","ACRES","","","","","","SC"
"ACRES","172821","32.840022","-80.007327","ACRES","UNKNOWN","","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","238575","34.001295","-81.771041","ACRES","","","","","","SC"
"ACRES","11845","32.816452","-79.951926","ACRES","ADDRESS MATCHING-HOUSE NUMBER","75","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","114181","33.977634","-81.075204","ACRES","","","","","","SC"
"ACRES","242133","34.846702","-82.427586","ACRES","","","","","","SC"
"ACRES","219121","34.877191","-82.413705","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","249273","33.561234","-81.722047","ACRES","","","","","","SC"
"ACRES","14773","34.835735","-82.413332","ACRES","ADDRESS MATCHING-HOUSE NUMBER","75","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","241393","34.946689","-82.12502","ACRES","","","","","","SC"
"ACRES","14575","34.50044","-82.649579","ACRES","","","","","","SC"
"ACRES","15416","34.203234","-79.767738","ACRES","","","","WGS84","","SC"
"ACRES","133503","32.880806","-79.996243","ACRES","","","CENTER OF A FACILITY OR STATION","","","SC"
"ACRES","22361","34.6489","-81.7636","ACRES","","","","WGS84","","SC"
"ACRES","134901","34.963312","-81.926987","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","242877","34.923733","-81.027723","ACRES","","","","","","SC"
"ACRES","149921","34.84542","-82.410307","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","223661","34.85439","-82.352809","ACRES","","","","","","SC"
"ACRES","241493","33.560844","-81.721684","ACRES","","","","","","SC"
"ACRES","239342","34.851108","-82.428982","ACRES","","","","","","SC"
"ACRES","242161","34.570717","-80.895226","ACRES","","","","","","SC"
"ACRES","111152","34.00081","-81.039212","ACRES","","","","WGS84","","SC"
"ACRES","244949","33.00825","-81.30833","ACRES","","","","","","SC"
"ACRES","199161","34.835586","-82.345161","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","250907","34.244477","-80.606535","ACRES","","","","","","SC"
"ACRES","67722","34.857483","-82.41217","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","248390","34.826649","-82.609303","ACRES","","","","","","SC"
"ACRES","12472","33.624981","-80.947441","ACRES","","","","","","SC"
"ACRES","131101","34.424849","-79.370425","ACRES","","","","","","SC"
"ACRES","231842","34.708997","-79.960662","ACRES","","","","","","SC"
"ACRES","150102","32.926753","-80.050918","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","163962","32.829198","-79.951587","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","11844","32.833658","-79.950594","ACRES","ADDRESS MATCHING-HOUSE NUMBER","75","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","72361","32.879","-81.1074","ACRES","INTERPOLATION-MAP","","CENTER OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","229321","34.72193","-82.785197","ACRES","","","","","","SC"
"ACRES","111141","33.987565","-81.030548","ACRES","","","","WGS84","","SC"
"ACRES","249389","34.24466","-80.60558","ACRES","","","","","","SC"
"ACRES","241574","33.872809","-79.752552","ACRES","","","","","","SC"
"ACRES","206744","34.8549","-82.3841","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","145221","34.36959","-80.084961","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","241595","33.872987","-79.754791","ACRES","","","","","","SC"
"ACRES","140781","34.003464","-81.027685","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","237321","33.872416","-79.752463","ACRES","","","","","","SC"
"ACRES","222541","34.920834","-82.377734","ACRES","","","","","","SC"
"ACRES","243950","34.65522","-82.45865","ACRES","","","","","","SC"
"ACRES","240269","33.004633","-81.313583","ACRES","","","","","","SC"
"ACRES","240446","33.008516","-81.308071","ACRES","","","","","","SC"
"ACRES","130182","33.882015","-80.687247","ACRES","","","","","","SC"
"ACRES","62001","34.849188","-82.409848","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","165581","32.845456","-79.991722","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","177865","34.886667","-82.405556","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","230022","33.875226","-79.7566","ACRES","","","","","","SC"
"ACRES","126122","33.994055","-80.045668","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","10420","34.77","-82.34889","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","228143","34.695937","-79.877915","ACRES","","","","","","SC"
"ACRES","123224","34.001933","-81.033419","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","71341","34.92738","-81.026799","ACRES","","","","WGS84","","SC"
"ACRES","110723","32.846665","-79.966243","ACRES","","","","NAD83","","SC"
"ACRES","241567","33.873065","-79.753359","ACRES","","","","","","SC"
"ACRES","177867","34.880137","-82.402623","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","241590","33.873005","-79.7531","ACRES","","","","","","SC"
"ACRES","70121","34.929596","-81.027986","ACRES","GPS - UNSPECIFIED","","CENTER OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","208141","34.5929","-81.4677","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","22341","34.10579","-80.16409","ACRES","","","ACRES POINTS NOT REPRESENTED BY 101-107","WGS84","","SC"
"ACRES","235312","34.837786","-82.415371","ACRES","","","","","","SC"
"ACRES","163682","32.876346","-79.975036","ACRES","INTERPOLATION-SATELLITE","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","16073","33.32881","-81.79338","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","222601","34.879875","-82.4042","ACRES","","","","","","SC"
"ACRES","10365","34.271517","-80.568229","ACRES","","","","","","SC"
"ACRES","11846","32.81964","-79.952153","ACRES","ADDRESS MATCHING-HOUSE NUMBER","75","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","22421","34.1865","-80.4753","ACRES","","","","WGS84","","SC"
"ACRES","107181","34.052235","-81.045627","ACRES","","","","WGS84","","SC"
"ACRES","163964","32.879155","-79.995285","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","241562","33.863713","-79.74951","ACRES","","","","","","SC"
"ACRES","111154","33.980743","-81.01062","ACRES","","","","WGS84","","SC"
"ACRES","145442","34.373002","-80.067301","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","58881","32.268","-80.889","ACRES","UNKNOWN","","","WGS84","","SC"
"ACRES","58841","34.169303","-82.142933","ACRES","UNKNOWN","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","241591","33.873045","-79.753206","ACRES","","","","","","SC"
"ACRES","62002","34.859761","-82.403819","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","25341","34.2176","-81.50699","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","238466","32.930787","-80.69166","ACRES","","","","","","SC"
"ACRES","242879","34.996439","-81.237876","ACRES","","","","","","SC"
"ACRES","25361","34.245197","-81.156049","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","10349","34.5618","-82.0715","ACRES","","","","","","SC"
"ACRES","138282","34.716134","-81.626515","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","193701","33.567118","-81.807277","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","19721","34.500165","-82.013636","ACRES","","","","","","SC"
"ACRES","107201","34.923678","-81.041606","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","210521","34.688645","-79.8784","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","241568","33.873186","-79.753429","ACRES","","","","","","SC"
"ACRES","14775","34.84802","-82.400219","ACRES","","","","","","SC"
"ACRES","229362","34.002597","-81.035212","ACRES","","","","","","SC"
"ACRES","160881","34.190719","-82.168829","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","14776","34.859215","-82.402394","ACRES","","","","","","SC"
"ACRES","134902","34.947892","-81.936603","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","131341","33.566423","-81.81185","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","11965","34.498877","-82.009624","ACRES","","","","","","SC"
"ACRES","14779","34.850601","-82.398506","ACRES","","","","","","SC"
"ACRES","219924","34.861521","-82.397356","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","172822","32.793575","-79.941682","ACRES","ADDRESS MATCHING-NEAREST INTERSECTION","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","241570","33.871657","-79.752938","ACRES","","","","","","SC"
"ACRES","90982","34.571076","-80.892088","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","22321","34.67245","-82.39877","ACRES","GPS CODE (PSEUDO RANGE) PRECISE POSITION","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","239334","34.856956","-82.412445","ACRES","","","","","","SC"
"ACRES","11843","33.624981","-80.947441","ACRES","","","","","","SC"
"ACRES","111384","34.869457","-82.413736","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","CENTER OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","146601","34.853956","-82.40778","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","11848","32.812538","-79.953262","ACRES","","","","WGS84","","SC"
"ACRES","227902","34.854961","-82.412582","ACRES","","","","","","SC"
"ACRES","122947","34.842299","-82.406658","ACRES","ADDRESS MATCHING-BLOCK FACE","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","130621","34.860255","-82.406217","ACRES","","","","","","SC"
"ACRES","241578","33.872133","-79.753679","ACRES","","","","","","SC"
"ACRES","241563","33.871986","-79.754558","ACRES","","","","","","SC"
"ACRES","111158","34.007261","-81.035669","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","163963","32.734453","-80.242845","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","126021","34.291587","-79.863583","ACRES","","","","","","SC"
"ACRES","241571","33.871747","-79.753087","ACRES","","","","","","SC"
"ACRES","232881","33.874814","-79.750526","ACRES","","","","","","SC"
"ACRES","177781","33.019722","-81.29444","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","122289","34.453179","-82.687704","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","248389","34.827434","-82.609356","ACRES","","","","","","SC"
"ACRES","242878","34.92351","-81.027045","ACRES","","","","","","SC"
"ACRES","223421","34.875527","-82.417315","ACRES","","","","","","SC"
"ACRES","229361","34.017054","-81.039937","ACRES","","","","","","SC"
"ACRES","235228","34.005955","-81.019818","ACRES","","","","","","SC"
"ACRES","241596","33.877611","-79.753721","ACRES","","","","","","SC"
"ACRES","133944","34.002759","-81.032753","ACRES","","","","","","SC"
"ACRES","67461","32.8783","-81.1088","ACRES","INTERPOLATION-PHOTO","","CENTER OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","223461","34.86747","-82.426618","ACRES","","","","","","SC"
"ACRES","110088","33.594491","-81.844293","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","175164","34.920615","-81.013489","ACRES","INTERPOLATION-SATELLITE","","CENTER OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","82841","34.564","-80.9123","ACRES","","","","WGS84","","SC"
"ACRES","125962","34.306525","-82.663342","ACRES","INTERPOLATION-SATELLITE","","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","111150","34.00268","-81.034727","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","61981","34.860361","-82.404097","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","10366","33.82922","-81.805484","ACRES","","","","","","SC"
"ACRES","210582","34.693018","-79.880292","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","162187","34.372332","-80.06398","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","130865","33.999006","-81.040733","ACRES","","","","","","SC"
"ACRES","227721","34.856345","-82.42474","ACRES","","","","","","SC"
"ACRES","241560","33.872054","-79.756641","ACRES","","","","","","SC"
"ACRES","14774","34.84803","-82.400238","ACRES","","","","","","SC"
"ACRES","240474","32.960935","-81.240209","ACRES","","","","","","SC"
"ACRES","228142","34.692939","-79.879279","ACRES","","","","","","SC"
"ACRES","177862","34.887201","-82.406633","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","228147","34.702965","-79.887973","ACRES","","","","","","SC"
"ACRES","73041","34.928134","-81.027798","ACRES","GPS - UNSPECIFIED","","CENTER OF A FACILITY OR STATION","WGS84","","SC"
"ACRES","74721","34.928611","-81.023333","ACRES","INTERPOLATION-PHOTO","","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","208101","34.722208","-81.678534","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","223521","34.700167","-82.230456","ACRES","","","","","","SC"
"ACRES","248370","34.501759","-82.651877","ACRES","","","","","","SC"
"ACRES","249274","33.560004","-81.721361","ACRES","","","","","","SC"
"ACRES","14780","34.84803","-82.400238","ACRES","","","","","","SC"
"ACRES","113901","32.857","-79.983","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
"ACRES","239729","34.724915","-82.781501","ACRES","","","","","","SC"
"ACRES","15127","34.931389","-81.0375","ACRES","","","","","","SC"
"ACRES","162188","34.370766","-80.062584","ACRES","ADDRESS MATCHING-HOUSE NUMBER","","ENTRANCE POINT OF A FACILITY OR STATION","NAD83","","SC"
